url,page_number,commenter_id,date_time,like_count,comment_text_chinese,comment_text_english
https://www.bilibili.com/video/BV1h7411W7Ew,4,西红柿拌糖哦一西,2020-02-06 08:35:16,90,老实人一波，所以说翻译其实很重要啊，评论有人说难怪中国男女团发展不起来，词太羞耻了，其实一般正式翻译都会信达雅的进行，所以译过来肯定要结合中文的语言习惯，联系整个翻译文篇。（当然理解up是为了视频的效果才直接用简单粗暴的翻译，单纯反驳一下部分评论区）,"There is a wave of honest people, so translation is actually very important. Some people say that it is no wonder that the Chinese men's and women's group cannot develop., Contact the entire translation articles.(Of course, understand that the UP is for the effect of the video."
https://www.bilibili.com/video/BV1h7411W7Ew,4,小赵同学今天也饿了,2022-03-22 04:47:06,20,快点，feel my rhythm什么时候出（恶狠狠）,"Hurry up, when will feel my rhythm come out (fierce)"
https://www.bilibili.com/video/BV1h7411W7Ew,4,半眠日记本,2020-02-04 00:18:17,58,发网易电台吧我要单曲循环么么哒，我太爱了,"Fay Netease Radio, I want a single cycle, I love it too much"
https://www.bilibili.com/video/BV1h7411W7Ew,4,钻石眼泪拌饭,2020-02-09 01:49:43,19,“不要相信歌词 他们为了押韵 什么都做得出来”,"""Don't believe lyrics and they can do everything in order to rhyme"""
https://www.bilibili.com/video/BV1h7411W7Ew,4,凌宇辰GK,2020-02-02 12:56:14,58,本来明天要上班，看个视频睡觉，结果笑的精神的不行,"I was going to work tomorrow, watching a video and sleeping, but the spirit of laughing is not good."
https://www.bilibili.com/video/BV1h7411W7Ew,4,搞研究,2022-02-12 08:38:45,19,两年没看了哈哈哈哈哈哈哈哈哈哈哈哈哈哈,I haven't watched it for two years hahahahahahahahahahahahahahahahahahahaha
https://www.bilibili.com/video/BV1h7411W7Ew,4,神么鬼i,2020-02-10 05:18:41,54,"我妈：这谁？这是你唱的？
这是对我最大的侮辱[喜极而泣]","My mother: Who is this?Are you singing?
This is the biggest insult to me [crying and crying]"
https://www.bilibili.com/video/BV1h7411W7Ew,4,给我叁块钱买巧克力,2021-08-18 13:48:57,18,快去听皇后区哈哈哈哈哈,Go to listen to Queen's District Hahahahaha
https://www.bilibili.com/video/BV1h7411W7Ew,4,iamth_GREATEST,2021-06-24 14:41:34,18,"第一次看的时候播放量是70w，第二次看是100w ,见证了这个神经病的成长[OK]","The playback volume was 70W when I first watched it, and the second time was 100W. I witnessed the growth of this neuropathy [OK]"
https://www.bilibili.com/video/BV1h7411W7Ew,4,小涵小涵_,2020-02-02 20:04:02,52,神经病~神经病~傻瓜~傻瓜~我好爱哈哈哈哈哈哈哈。,Neuropathy ~ Neuropathy ~ Fool ~ I love hahahahahahahaha.
https://www.bilibili.com/video/BV1h7411W7Ew,4,xylene_,2020-03-24 22:31:08,48,"为什么有人会觉得韩国人听原曲也会尴尬？
举个例子 你用百度机翻 翻译一篇莎士比亚的文章 你肯定会觉得文笔一般 但是你能说莎翁的原文没有文采吗","Why do some people think that Korean people are embarrassed?
For example, you use a Baidu machine to translate a Shakespeare article, you will definitely feel that the writing is average, but can you say that Shakespeare's original text is not literary?"
https://www.bilibili.com/video/BV1h7411W7Ew,4,洛洛SANG,2020-02-24 04:37:23,17,我居然因为这个入坑红贝贝了？,I actually got into the pit red shell?
https://www.bilibili.com/video/BV1h7411W7Ew,4,Justina_hyy,2020-02-03 11:30:28,47,我妈叫我不要听这种歌，别骂了还不知道哈哈哈哈哈哈[妙啊],"My mother told me not to listen to this kind of song, don’t scold, don’t know hahahahahahaha [Miao]"
https://www.bilibili.com/video/BV1h7411W7Ew,4,arilovers,2021-08-22 07:42:26,15,世界级美声+全空气唱法+神级颤音+精美和声+灵魂喷麦+国家一级歌手+绝美音色,World -class beauty+full air singing+god -level tremor+exquisite and sound+soul spray wheat+national first -class singer+beautiful sound color
https://www.bilibili.com/video/BV1h7411W7Ew,4,凉拌小米稀饭,2020-02-03 10:31:21,47,我觉得up唱的比歌词好笑啊哈哈哈哈哈哈哈,I think UP sings is more funny than lyrics hahahahahahahaha
https://www.bilibili.com/video/BV1h7411W7Ew,4,我要吃个抹茶卷,2021-08-19 09:47:40,13,"神经病永远的神笑死    我又来重刷神经病了

南非豹   豹子队冲鸭！！！","Neuropathy forever laughed, I came to brush the neuropath again

South Africa Leopard Team rushing duck!IntersectionIntersection"
https://www.bilibili.com/video/BV1h7411W7Ew,4,是YOYO不是悠悠球k,2020-02-02 04:37:33,46,窒息,asphyxia
https://www.bilibili.com/video/BV1h7411W7Ew,4,ahixdjwpqksjgz,2021-07-11 08:29:34,12,经典咏流传哈哈哈哈好久没看了,"Classic Yong spread hahahaha for a long time, I haven't watched it for a long time"
https://www.bilibili.com/video/BV1h7411W7Ew,4,草莓樱桃啵啵虎,2020-08-25 09:03:46,12,不知道怎么安慰你，狠狠地用脚踢[微笑],"I don’t know how to comfort you, kick with your feet fiercely [Smile]"
https://www.bilibili.com/video/BV1h7411W7Ew,5,自我人生世界观,2020-02-02 10:59:40,46,我………emmm………不得不说up是个人才啊[笑哭][笑哭],I .............. emmm ............ I have to say that UP is a person. [Laughing] [Laughing]
https://www.bilibili.com/video/BV1h7411W7Ew,5,快落家庭舞大妈,2021-07-08 06:03:23,11,有音源链接吗好想用做起床铃声,Is there a sound source link? I want to use it as a ringtone
https://www.bilibili.com/video/BV1h7411W7Ew,5,城镇向前冲,2020-04-19 11:33:30,11,刚来B站，这就是kpop吗，👴爱了[doge],"Just came to station B, is this KPOP? I love [Doge]"
https://www.bilibili.com/video/BV1h7411W7Ew,5,音雄盖世,2020-03-29 02:57:35,11,老粉在狂笑，新粉在咆哮[无语][无语],"Lao Fan is laughing, the new fan is growing [speechless] [speechless]"
https://www.bilibili.com/video/BV1h7411W7Ew,5,咸面面酱,2020-03-19 00:42:27,11,纯路人，一直听别人说b站很好，刚来b站，这就是翻唱区嘛？i了i了，泪目，白嫖了[doge],"Punicide, I have been listening to others saying that Station B is very good. I just came to station B. Is this the cover area?i i, tears, Bai Ji [Doge]"
https://www.bilibili.com/video/BV1h7411W7Ew,5,Kris-1222,2022-09-13 17:18:49,11,他是怎么做到一本正经不笑的,How did he do a seriously without laughing
https://www.bilibili.com/video/BV1h7411W7Ew,5,小狗百宝箱,2021-08-28 08:06:26,10,Queendom时期再来笑一遍。。。,Come and laugh again during the Queendom period.EssenceEssence
https://www.bilibili.com/video/BV1h7411W7Ew,5,啊囧的fafa,2021-08-21 04:23:33,10,来回顾经典老番,Looking back at the classic Lao Fan
https://www.bilibili.com/video/BV1h7411W7Ew,5,roseland0208,2021-08-09 02:27:21,10,由此也可以听出kpop的编曲是真的好听,"From this, you can also hear that KPOP's arrangement is really nice"
https://www.bilibili.com/video/BV1h7411W7Ew,5,易拉罐可回收,2020-02-02 16:33:19,10,听久了还有点上瘾哈哈哈哈哈哈哈哈哈[热词系列_你币有了],"After listening for a long time, I am a bit addictive hahahahahahahahahaha [Hot words series_y your currency has]"
https://www.bilibili.com/video/BV1h7411W7Ew,5,沉迷音乐的小点,2021-08-20 09:55:16,9,BV1WU4y1E7Kn,BV1Wu4Y1E7Kn
https://www.bilibili.com/video/BV1h7411W7Ew,5,雪糯米奶茶茶,2022-01-01 03:11:20,8,不开心的时候看这个绝对能马上不emo，笑死了操,"When you are unhappy, watch this can never be emo immediately, laughing and fucking"
https://www.bilibili.com/video/BV1h7411W7Ew,5,按时睡觉准时起床,2021-11-20 10:54:12,8,有人现在还在重温的吗[脱单doge],Does anyone still review now? [Take off Doge]
https://www.bilibili.com/video/BV1h7411W7Ew,5,Cindy1962,2020-03-26 02:19:02,8,虽然up主歌词没踩点，唱得又不怎么样，但是真的很搞笑。[喜极而泣][喜极而泣][喜极而泣],"Although the UP's main lyrics did not step on, singing is not good, it is really funny.[喜 [[] [[[] [喜 [[]"
https://www.bilibili.com/video/BV1h7411W7Ew,5,乐山大母猴,2020-02-13 03:02:02,8,你品，你细品还有点好听怎么回事[笑哭],"Your product, your fine product is a bit good. What's going on [laugh and cry]"
https://www.bilibili.com/video/BV1h7411W7Ew,5,你是屑屑屑屑屑屑,2020-02-11 09:40:30,8,刚入寒圈 这就是广为流传的PSYCHO？👴❤了,Just entering the cold circle is this widely circulated Psycho?👴 ❤
https://www.bilibili.com/video/BV1h7411W7Ew,5,Doooori,2020-02-03 07:59:18,8,我靠听多了有点好听,It's a bit nice to listen to it
https://www.bilibili.com/video/BV1h7411W7Ew,5,然而并没有唔,2020-02-03 02:10:33,8,。。完全没想到竟然是这个亚子的[喜极而泣][喜极而泣],EssenceEssenceI didn't expect it to be this Yabo's [喜 完 完] [喜 完 完]
https://www.bilibili.com/video/BV1h7411W7Ew,5,萌萌崽-,2020-02-02 21:41:24,8,神！经！病！啊！哈哈哈哈哈神经病 配着这个mv我开始了,"god!through!sick!ah!Hahahahaha neuropathy with this MV, I started"
https://www.bilibili.com/video/BV1h7411W7Ew,5,balabiu卤肉饭,2022-01-15 08:42:06,7,2022年了，还在笑,"It's 2022, I'm still laughing"
https://www.bilibili.com/video/BV1h7411W7Ew,6,阑珊处木有人,2020-02-12 07:33:26,7,看到必听系列[捂脸][热词系列_秀],See the must -listen series [cover your face] [Hot words series_xiu]
https://www.bilibili.com/video/BV1h7411W7Ew,6,hxdxx鳕,2020-02-04 02:59:54,7,一人血书白干妈,One person blood book Bai Ganma
https://www.bilibili.com/video/BV1h7411W7Ew,6,一头鲜活的小毛驴,2020-02-04 01:08:06,7,你没事了我有事了[喜极而泣][喜极而泣][喜极而泣][喜极而泣],"You're okay, I have something to do."
https://www.bilibili.com/video/BV1h7411W7Ew,6,白槿檩,2020-02-03 13:12:47,7,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
https://www.bilibili.com/video/BV1h7411W7Ew,6,桃喰o,2020-02-03 02:20:05,7,神经病啊[doge],Neuropathy [DOGE]
https://www.bilibili.com/video/BV1h7411W7Ew,6,你说我快乐,2020-02-03 00:51:21,7,哈哈哈哈哈，还好听你的歌，看到推荐有个up主muz填的词，太好听了。,"Hahahahaha, fortunately, it is nice to see a word to fill in the main MUZ, which is so nice."
