id,column_2,column_3,time_stamps,comment_text_chinese,comment_text_english
147496833,,,"0.829,1,25,16777215,1661253328,1,70162182,1125433504289696512",经 典 咏 流 传,Classic Yongliu
147496833,,,"0.062,5,25,15138834,1662009437,11,83a27f3a,1131776207336296960",恭喜你发现宝藏,Congratulations on finding treasures
147496833,,,"0.879,1,25,16777215,1669022985,1,6a037488,1190610113841540096",快跑，别回头！,"Run, don't look back!"
147496833,,,"0.745,1,25,16707842,1672720821,1,73e95591,1221629806626704896",百   万    翻   唱,Mennon
147496833,,,"1.717,1,25,16777215,1580732320,1,2157a678,28096669955391492",哈哈哈哈哈哈哈笑疯,Hahahahaha ha ha ha hal crazy
147496833,,,"1.717,1,25,16777215,1580732320,1,2157a678,28096669955391492",哈哈哈哈哈哈哈笑疯,Hahahahaha ha ha ha hal crazy
147496833,,,"1.553,1,25,16777215,1580734298,2,724ce593,28097707519246402",该来的终究会来,It's time to come
147496833,,,"1.299,1,25,16777215,1580755815,1,d1b03d91,28108988218867716",？哈哈哈哈,IntersectionHa ha ha ha
147496833,,,"1.434,5,25,15138834,1580993962,1,1d07a22f,28233846038724608",再来一遍,do it again
147496833,,,"1.802,1,25,16777215,1580994849,1,84be0544,28234311144046592",第四遍了 我好像爱上了,I seem to fall in love in the fourth time
147496833,,,"1.877,1,25,16777215,1580995778,1,d0eec72a,28234797867859970",不知道第几遍了,I don't know how many times it is
147496833,,,"1.881,1,25,15138834,1581142561,1,1dfbe4ea,28311754752655424",祖                         安                         歌                          曲,Zu'an Song
147496833,,,"1.46,1,25,16777215,1581187681,1,84be0544,28335410261262340",一天不听就难受,It's uncomfortable not to listen a day
147496833,,,"1.938,1,25,16777215,1581341265,6,c395f3d9,28415932623749124",每日一刷,One day
147496833,,,"1.2,1,25,16777215,1581342148,1,c395f3d9,28416395638210560",逛了一圈还是深井冰最好笑哈哈哈,"After strolling around, it's still the fun of deep wellbing hahaha"
147496833,,,"1.259,1,25,16777215,1581733788,1,7eaa1804,28621727625904128",对不起我没忍住我又来了,I'm sorry I can't hold back me again
147496833,,,"1.689,1,25,16777215,1582037275,1,9aa75534,28780842369155076",我无耻的又来重温了,I am shameless and come to relive again
147496833,,,"1.84,1,25,16777215,1582436722,1,8cc6c78c,28990267797798912",降调真实,Tone
147496833,,,"1.679,1,25,16777215,1582729759,1,149471ef,29143903664340995",我现在看这个视频的次数已经超过原mv了哈哈哈哈,I have watched this video now that I have exceeded the original MV hahahahaha
147496833,,,"1.4,1,25,16777215,1583299271,9,357188d,29442491595358211",我的快乐源泉哈哈哈,My happy source hahaha
147496833,,,"1.893,1,25,16777215,1583304793,1,7867932e,29445386831659015",上头上头,Top
147496833,,,"1.688,1,25,16777215,1586580498,1,a44b1f74,31162799685632007",再来一遍，听着歌写作业笑出声,"Come again, listen to the song and write homework and laugh out"
147496833,,,"1.728,1,25,16777215,1586857041,1,917a2c2c,31307787996233733",我怎么就是放不下呢,Why can't I let go
147496833,,,"1.437,1,25,16777215,1587819719,1,177f86fe,31812508492759047",笑死我了哈哈哈哈哈哈哈哈,I laughed at me hahahahahahahahahaha
147496833,,,"1.303,5,25,15138834,1593156408,1,1bccbce1,34610470482608133",每天一遍 理智再见,See you once a day
147496833,,,"1.731,5,25,15138834,1598453381,11,dea668d1,37387610046857221",开 幕 雷 击,Starting Thunder Strike
147496833,,,"1.472,1,25,15772458,1598761749,1,3a7966f8,37549283387899907",深井冰这一句我一下笑出来,I laughed out of this phrase
147496833,,,"1.13,1,25,16777215,1612534234,1,706fac57,44770032148283399",天哪我还以为,"God, I thought"
147496833,,,"1.792,5,25,16777215,1625976850,1,13fda92e,51817834398351365",愣着干嘛 快跑啊！,Why are you running?
147496833,,,"1.859,1,25,16777215,1626279574,1,8752ad4c,51976548913250309",出不去了,Can't get out
147496833,,,"1.268,1,25,16777215,1648911161,1,d994fbd4,1021899901073693696",如听仙乐耳暂聋,Such as listening to Xianle Er temporary deafness
147496833,,,"1.659,1,25,15138834,1658901125,1,8917df39,1105701791820999680",hi又见面了,Hi met again
147496833,,,"2.418,1,25,16777215,1580871182,5,ab563115,28169474083389444",首页通知书,Homepage Notice
147496833,,,"2.842,1,25,16777215,1581914744,1,15f93036,28716600739233796",先笑为敬,Smile first to respect
147496833,,,"2.937,1,25,16777215,1582780638,7,def94e3a,29170578681757765",每天一遍防止抑郁哈哈哈哈哈,Prevent depression every day hahahahaha
147496833,,,"2.357,1,25,16777215,1582805691,1,c01d58f5,29183713749762053",哈哈哈哈我又来了,Hahahaha I am here again
147496833,,,"2.387,1,25,16777215,1583804970,1,25e9225e,29707623806795779",我又来了kkkkk,I'm here again kkkkk
147496833,,,"2.136,1,25,38979,1584507721,1,de0e5971,30076067633954819",每日一边防抑郁,Prevent depression every day
147496833,,,"2.407,5,25,15138834,1586410749,1,25e9225e,31073802323492871",爱情开始的地方,The beginning of love
147496833,,,"2.699,1,25,16777215,1586524359,1,ba06bc38,31133366913859591",每日一刷,One day
147496833,,,"2.15,1,25,16777215,1587223013,4,a21abf68,31499662697431043",每天一刷,Brush every day
147496833,,,"2.292,1,25,16777215,1589633973,1,846e3543,32763700203487235",百万助攻,Million assists
147496833,,,"2.613,1,25,16777215,1593945867,3,db56c74e,35024374361227269",每日必看最佳mv,The best MV every day
147496833,,,"2.44,5,25,16646914,1598328501,11,40047c21,37322136978718727",来  不  及  了,That's too late
147496833,,,"2.389,1,25,16777215,1602770343,1,38c0aead,39650941264199687",快跑啊，趁现在还来得及。,"Run, it is too late now."
147496833,,,"2.017,1,25,16777215,1611925435,1,a974208b,44450846125588483",梦开始的地方,Places where dreams start
147496833,,,"2.323,5,25,16707842,1612541028,1,c05dd6bd,44773593969065991",梦开始的地方,Places where dreams start
147496833,,,"2.035,1,25,16777215,1616931530,1,3bace5bc,47075481556090885",兄弟们赶紧跑，还来得及,"Brothers run quickly, but have time to come"
147496833,,,"2.259,1,25,16777215,1621731358,1,b88877dc,49591974053281795",每天一遍，防止抑郁,Once a day to prevent depression
147496833,,,"2.701,5,25,16707842,1626147687,1,1a7e2c5d,51907402213097475",神仙转音,Immortal transfers
147496833,,,"2.479,1,25,16707842,1627477566,1,b801aaa,52604641929068547",我他妈要笑死,I'm fucking to laugh to death
147496833,,,"2.139,1,25,16777215,1627804507,1,492fd416,52776052918321157",开屏雷击,Open screen lightning strike
147496833,,,"2.11,1,25,16777215,1636982446,1,271c109a,57614661646627840",每天一次,Once a day
147496833,,,"2.419,1,25,16777215,1652612041,1,8117790d,1052945138160095488",听了两年也还是喜欢,I still like it for two years
147496833,,,"2.2,1,25,16777215,1657602078,1,27e504dd,1094804603414818304",快跑。还来得及！,Run.You still have time!
147496833,,,"3.214,5,25,16777215,1580693388,1,4b7d2ebd,28076258619293696",开  屏  暴  击,Open the screen storm
147496833,,,"3.937,1,25,16777215,1580703567,1,2a035709,28081595616854018",？？？哈哈哈哈哈哈哈哈哈哈,IntersectionIntersectionIntersectionHahahahahahahahahahaha
147496833,,,"3.598,5,25,15138834,1580742388,1,7e5105fa,28101948739682308",开 幕 雷 击,Starting Thunder Strike
147496833,,,"3.655,1,25,16777215,1580756708,1,26490e57,28109456448421892",前方高能！,High energy in front!
147496833,,,"3.015,5,25,9487136,1580801866,1,ce98ea44,28133132206080000",天       籁       之       音,Sound of heaven
147496833,,,"3.593,5,25,15138834,1580822019,1,9e84f705,28143698062606340",世 界 级 美 声,World -level Meisheng
147496833,,,"3.616,1,25,16777215,1580884015,1,d759cd2d,28176201989226496",哈哈哈哈哈哈哈哈哈哈我来了,"Hahahahahahahahahahahaha, I'm here, I'm here"
147496833,,,"3.459,1,25,16777215,1580887117,1,d3c5d7c,28177828334796800",哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,Hahahahahahahahahahahahahahahahahahahahahahahahaha
147496833,,,"3.847,1,25,16777215,1581026169,1,b54acb14,28250731651792896",开口及裂开,Open and crack
147496833,,,"3.051,1,25,16777215,1581097458,1,bf7f39c4,28288107689803780",上次没听完就要笑死了现在我要挑战,I'm going to laugh at the last time I didn't finish it. Now I want to challenge
147496833,,,"3.742,1,25,16777215,1581183827,1,e5efcdc9,28333390135558148",hhhhhhhhhhhhhhhhhh,Hhhhhhhhhhhhhhhhhhhhhhhhhhh
147496833,,,"3.312,5,25,16646914,1581335601,1,3ad752d9,28412963010904132",心    肺    停    止,Cardiopulmonary stop
147496833,,,"3.545,1,25,16707842,1581348165,1,892f9f4f,28419550157471746",神仙哼唱,Fairy Humming
147496833,,,"3.254,1,25,16777215,1581405760,1,93ced413,28449746634407936",哈哈哈哈哈哈,Hahahahahahaha
147496833,,,"3.531,1,25,16777215,1581406104,1,65edeb1f,28449927021985792",再来亿遍,Come again 100 million times
147496833,,,"3.454,5,25,15138834,1581610141,11,c80a28af,28556901070929924",如  听  仙  乐  耳  暂  明,Listening to Xianle Ear for a long time
147496833,,,"3.452,5,25,16707842,1581675683,1,892f9f4f,28591264495566850",开口跪,Kneel
147496833,,,"3.452,5,25,16707842,1581675693,1,892f9f4f,28591269594791936",开口跪,Kneel
147496833,,,"3.452,5,25,16777215,1581675736,1,892f9f4f,28591292019113988",开口跪 开口跪,Kneel on your mouth
147496833,,,"3.721,1,25,16707842,1581780883,1,437b24f0,28646419242942464",嗨 爷～,Hi Lord ~
147496833,,,"3.492,5,25,15138834,1581913302,1,69870251,28715844718559236",开   幕   雷   击,Starting Thunder Strike
147496833,,,"3.255,1,25,16777215,1582244509,1,1664624b,28889492869349378",我又来了,I am coming again
147496833,,,"3.055,1,25,16777215,1582355108,1,65edeb1f,28947478235054080",哈哈哈哈哈哈哈哈哈哈哈哈又来了,Hahahahahahahahaha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha is here again
147496833,,,"3.289,1,25,16777215,1582629949,1,d624f0d5,29091574184411139",脑袋都笑掉了,The head laughed
147496833,,,"3.941,1,25,16777215,1582715376,4,29e17db7,29136362924408839",xiao笑死我了,xiao laughed at me
147496833,,,"3.305,1,25,16777215,1582862609,1,266fa9d9,29213555262750725",开口跪,Kneel
147496833,,,"3.329,5,25,16707842,1582887765,1,f61bbd3c,29226744032526339",开口跪,Kneel
147496833,,,"3.3,1,25,16777215,1583561866,1,2ad6c01e,29580167058817029",哈哈哈哈哈哈哈哈,Ha ha ha ha ha ha ha ha
147496833,,,"3.226,1,25,16707842,1583731059,1,15f93036,29668873214623751",骂人曲:深井冰~,Scolding song: Deep Well Bing ~
147496833,,,"3.843,5,25,16777215,1584425214,1,b8d1bcb2,30032810460839939",开口跪 太绝了,Kneeling is too bad
147496833,,,"3.262,1,25,16777215,1584447959,1,4be91e4e,30044735434915845",甜 美 转 音,Sweetness
147496833,,,"3.042,1,25,16777215,1586073702,1,fe4d29aa,30897092796350467",从爱射来的,From love
147496833,,,"3.3,5,25,16646914,1586321052,1,eaad22c6,31026775221862403",向百万播放量冲啊！！！,Play the amount of one million!IntersectionIntersection
147496833,,,"3.672,1,25,16777215,1590569321,1,3ed6f973,33254091593351171",是走流程还是直接笑,Is it a way to walk or laugh directly
147496833,,,"3.255,1,25,16777215,1590650003,1,846dc558,33296392352956419",哈哈哈哈哈哈,Hahahahahahaha
147496833,,,"3.737,1,25,16777215,1591979708,1,2fe585c9,33993540607934469",我先笑为敬,I laughed first to respect
147496833,,,"3.571,5,25,16646914,1594383247,1,9e84f705,35253687631740931",世   界   级   美    声,World -level Meisheng
147496833,,,"3.453,1,25,16777215,1598446022,1,db56c74e,37383751522582531",我从人间活菩萨回来了！！！,I am back from the living bodhisattva!IntersectionIntersection
147496833,,,"3.513,1,25,16777215,1598850838,1,c78571cb,37595991715610627",梦开始的地方,Places where dreams start
147496833,,,"3.425,1,25,16777215,1605708994,1,4dbeaa40,41191640654675971",哈哈哈哈哈,Hahahahaha
147496833,,,"3.312,5,25,13369971,1612358480,1,7025da32,44677886470782979",这不比原唱好听（doge),This is not better than the original singing (Doge)
147496833,,,"3.711,1,25,16777215,1612968180,1,a1c61096,44997544593850375",成名曲,Fame
147496833,,,"3.966,1,25,16777215,1627134682,1,e1cb4bed,52424871665729541",已经忘记原唱,I have forgotten the original singing
147496833,,,"3.782,1,25,16777215,1629808195,1,2a1cceb2,53853288121790976",再来亿遍,Come again 100 million times
147496833,,,"3.059,1,25,16777215,1648967015,1,b92b2a39,1022368439936806912",我是从hip来的哈哈哈哈哈,I came from HIP hahahahahaha
147496833,,,"3.908,1,25,16777215,1663251613,1,cab44e42,1142196335873892864",万恶之源,Root of all evil
147496833,,,"3.603,1,25,16777215,1665119919,1,b44d6398,1157868821072243200",欢   迎   回   家,Welcome home
147496833,,,"3.819,1,25,16777215,1674686135,1,e642403c,1238116053758871040",看到封面绷不住了,I can't hold it when I see the cover
147496833,,,"4.802,1,25,16777215,1580664265,1,b55c51d5,28060990018945024",哈哈哈哈哈哈哈哈哈哈,Hahahahahahahahahahaha
147496833,,,"4.258,1,25,16777215,1580739995,1,fb6db7b7,28100694000009218",哈哈哈哈哈哈哈哈哈哈,Hahahahahahahahahahaha
147496833,,,"4.012,1,25,16777215,1580744132,1,212ab7ad,28102863298756610",对不起我笑了,I'm sorry I laughed
147496833,,,"4.932,1,25,16777215,1580744207,1,212ab7ad,28102902672261122",挑战听完全曲开始,Challenge Listening Full Songs Start
147496833,,,"4.106,1,25,16777215,1580812529,1,9b40666a,28138723019849730",哈哈哈哈哈真的神经病了,Hahahahaha is really neurotic
147496833,,,"4.172,1,25,16777215,1580888877,1,f46e6f39,28178751308693506",哈哈哈哈哈哈哈哈哈,hahahahahahahaha
147496833,,,"4.712,1,25,16777215,1580893423,1,c9010bdd,28181134402125824",开口脆,Crispy
147496833,,,"4.724,5,25,15138834,1580907777,1,cbf62cc8,28188660104429570",我又来受死了,I'm here to die again
147496833,,,"4.831,1,25,16777215,1580972638,1,57e39ac9,28222666177511424",谢谢，有被吓到,"Thank you, I was surprised"
147496833,,,"4.122,1,25,16777215,1581167802,1,39df7f88,28324988176564224",开口跪哈哈,Kneel on your mouth haha
147496833,,,"4.493,5,25,15138834,1581181447,1,dfe6318a,28332141988282370",不笑挑战我先败为敬大哥你们上,"Don't laugh and challenge, I will defeat first to respect, respect your big brothers"
147496833,,,"4.808,1,25,16777215,1581272361,1,b76bb15b,28379807188779010",每日一遍，防止抑郁,Once daily to prevent depression
147496833,,,"4.745,1,25,16777215,1581278120,11,5ccd17d9,28382826422337540",助眠神曲,Sleeping Divine Comedy
147496833,,,"4.353,5,25,15138834,1581402626,1,b6f0afec,28448103474397186",震   惊   四   座,Shocking
147496833,,,"4.63,5,25,14811775,1581687566,1,25346a11,28597494202499074",此曲只应天上有,This song should only be in the sky
147496833,,,"4.129,5,25,41194,1581783748,1,4797a3a9,28647921167630340",开屏雷击,Open screen lightning strike
147496833,,,"4.113,1,25,16777215,1581832701,1,892f9f4f,28673586980454400",每天听一遍,Listen every day
147496833,,,"4.661,1,25,16777215,1582090662,1,4a079ac5,28808832514785282",哈哈哈哈哈哈,Hahahahahahaha
147496833,,,"4.062,5,25,14811775,1582288641,1,47cfb89a,28912630403956736",心       肺        骤         停,Heart and lung stop
147496833,,,"4.073,1,25,16777215,1582623449,1,dc2caf92,29088166435618819",太上头了,Too too much
147496833,,,"4.443,1,25,16777215,1583312901,1,21f3e2a1,29449637973196803",绝了 原版都比不上,It's not as good as the original version
147496833,,,"4.583,1,25,16777215,1583762912,1,f3a4f39e,29685573284790279",再来一次哈哈哈,A again hahaha again
147496833,,,"4.747,1,25,16777215,1584073978,1,6c83cefb,29848661240840195",哈哈哈哈哈哈哈,Ha ha ha ha ha ha ha
147496833,,,"4.441,1,25,16777215,1586504476,1,3e8a0f45,31122942076125191",哈哈哈哈哈,Hahahahaha
147496833,,,"4.687,1,25,16777215,1588581447,9,ff4511ea,32211873263255555",新人快跑！！,Newcomer run!Intersection
147496833,,,"4.542,1,25,16777215,1590150263,1,c5d3ad21,33034384923164679",开屏雷击,Open screen lightning strike
147496833,,,"4.722,1,25,16777215,1595826267,1,868f9fc9,36010245683675139",嗯？我怎么又来了,Um?Why am I here again
147496833,,,"4.213,1,25,16777215,1598850851,1,c78571cb,37595998740021255",经典永流传,Classic forever circulation
147496833,,,"4.639,1,25,8700107,1612526827,9,3b54d865,44766148917460997",从aespa过来的,Come from AESPA
147496833,,,"4.739,1,25,16777215,1627793844,1,f7b36ebc,52770462388191237",哈哈哈哈哈哈哈,Ha ha ha ha ha ha ha
147496833,,,"4.771,1,25,16777215,1629394197,1,afd46e9a,53636233726508544",开口碎,Fragile
147496833,,,"4.252,1,25,16777215,1651684300,1,4144aeeb,1045162675707266304",成名作,Fame
147496833,,,"5.313,1,25,16777215,1580696340,1,e04c348c,28077806599536640",像极了我在唱歌的时候,It's like when I'm singing
147496833,,,"5.238,1,25,16777215,1580708368,1,2303a439,28084112393240578",哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈就哈哈哈哈哈哈,Hahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahaha
147496833,,,"5.777,1,25,16777215,1580736467,1,28d21e6f,28098844366471170",很好很好很好,"Very good, good, very good"
147496833,,,"5.274,1,25,16777215,1580819431,1,d292ca2a,28142341562302464",哈哈哈哈哈哈哈哈哈,hahahahahahahaha
147496833,,,"5.008,1,25,6830715,1580820378,1,d3a881a7,28142838156886016",噗哈哈哈哈传说中的开口脆吗哈哈哈哈哈哈,Puff hahahaha?
147496833,,,"5.199,1,25,14811775,1580822720,1,c4eafa1e,28144065994817538",哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈我先笑为敬,"Hahahahahahahahahahahahahahahahahahaha, I laughed first to respect"
147496833,,,"5.417,1,25,16777215,1580833764,1,22b90872,28149855837749250",开幕雷击,Open lightning strike
147496833,,,"5.492,1,25,16777215,1580838250,1,cbb19f9,28152208192176130",什么神经病，明明是疯婆娘,What neuropathy is obviously a crazy woman
147496833,,,"5.734,1,25,16777215,1580886127,1,b2bed43,28177309602676740",再来亿遍,Come again 100 million times
147496833,,,"5.366,1,25,16777215,1580929977,1,2c387deb,28200299548114946",哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈有被冒犯到,Hahahahahahahahahahahahahahaha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha to be offended
147496833,,,"5.826,5,25,41194,1580984309,1,90915b15,28228785080369152",海燕～,Haiyan ~
147496833,,,"5.293,5,25,38979,1581051834,1,25346a11,28264187586150404",绝     美        唱      腔,Beautiful singing cavity
147496833,,,"5.757,5,25,14811775,1581051876,1,25346a11,28264209653432320",花    腔    王   者,King
147496833,,,"5.189,1,25,16777215,1581147803,1,892f9f4f,28314503156858880",哈哈哈哈哈哈哈哈哈,hahahahahahahaha
147496833,,,"5.512,1,25,16777215,1581305512,1,2e408863,28397187857645568",灵魂歌手,Soul singer
147496833,,,"5.43,5,25,16777215,1581329357,1,e2385f34,28409689732022276",开口跪,Kneel
147496833,,,"5.478,1,25,16777215,1581362087,1,8811ad2d,28426849685602304",开幕雷击,Open lightning strike
147496833,,,"5.158,1,25,16777215,1581450029,1,f2d26855,28472956601499648",再来亿遍,Come again 100 million times
147496833,,,"5.142,1,25,16777215,1581588372,1,91d3df02,28545488162652162",天籁之音,Sound of heaven
147496833,,,"5.812,5,25,15138834,1581913314,1,69870251,28715851139514370",心  脏  骤  停,Survival stop
147496833,,,"5.491,5,25,15138834,1582072323,1,9e84f705,28799217910153218",世  界  级  美  声,World -level Meisheng
147496833,,,"5.222,1,25,16777215,1582100259,1,f055d152,28813864290222082",一天一遍,Once a day
147496833,,,"5.577,1,25,16777215,1582282917,1,bd09e460,28909629579722754",哈哈哈哈哈哈哈哈,Ha ha ha ha ha ha ha ha
147496833,,,"5.751,1,25,16777215,1582289594,1,83dfc43a,28913130389110788",哈哈哈哈哈哈哈哈哈哈,Hahahahahahahahahahaha
147496833,,,"5.364,5,25,16707842,1582331425,1,27c757ff,28935061723152386",开口跪,Kneel
147496833,,,"5.814,1,25,16777215,1582354924,1,e26835b8,28947381908144130",哈哈哈哈哈哈哈哈,Ha ha ha ha ha ha ha ha
147496833,,,"5.114,1,25,16777215,1582950020,1,3928f14d,29259383642783747",开口跪！！！！,Kneeling!IntersectionIntersectionIntersection
147496833,,,"5.313,1,25,16777215,1583578607,1,104b9ed2,29588944403824647",哈哈哈哈哈哈哈哈哈哈哈,hahahahahahahahahahaha
147496833,,,"5.535,1,25,16777215,1583649824,1,899ab1f3,29626282419945475",哈哈哈哈哈,Hahahahaha
147496833,,,"5.245,1,25,16777215,1584960371,1,cd8c289,30313386476044291",开口跪,Kneel
147496833,,,"5.985,1,25,16646914,1585013155,1,25e9225e,30341060299849731",每天一遍，烦恼再见,"See you once a day, see you"
147496833,,,"5.905,1,25,16777215,1585102609,1,e56270fa,30387960544755719",偶买噶,Come on Karma
147496833,,,"5.683,1,25,16777215,1585372513,1,fc8d15f6,30529467904950279",每天一遍以防抑郁,It is time to prevent depression every day
147496833,,,"5.67,5,25,11890,1586265056,1,a9e673f3,30997417508732933",开   口   跪,Kneel
147496833,,,"5.67,5,25,15138834,1587387979,1,de961027,31586152092270599",每日亿遍，烦恼不见,"Billion times a day, the troubles are gone"
147496833,,,"5.121,1,25,16777215,1589242268,1,7e378d57,32558333856055301",每天一次,Once a day
147496833,,,"5.881,5,25,16776960,1592683884,1,122f02d3,34362731651399683",开  口  跪,Kneel
147496833,,,"5.02,1,25,15138834,1601874558,1,322a6734,39181292117426179",入坑神曲，谢谢UP主让我重新认识了红贝贝,"Enter the pit divine song, thank you UP Lord for letting me re -know Hongbei"
147496833,,,"5.505,1,25,16777215,1610360252,1,8e8bec93,43630239410552837",麻了一下就笑了,Laughing after a bit
147496833,,,"5.001,1,25,16777215,1611295637,9,b916e7c7,44120650517839875",我还是赶紧逃吧……,I still run away quickly ...
147496833,,,"5.339,5,25,15138834,1621067597,1,5cc59d1a,49243972019159047",百万直拍,Direct shooting
147496833,,,"5.169,1,25,16777215,1626182884,1,f91d6148,51925855621349381",哈哈哈哈哈哈,Hahahahahahaha
147496833,,,"5.759,1,25,16777215,1627291219,1,bf2e32c4,52506942088675331",哈哈哈哈哈哈哈哈哈,hahahahahahahaha
147496833,,,"5.579,1,25,16777215,1627814073,1,c78571cb,52781068348030983",绝美哼唱,Beautiful hum
147496833,,,"5.885,1,25,16777215,1632302094,1,4500be9b,55160809571159040",所以英国人听就这感觉是吧,"So the British feel this feelings, right?"
147496833,,,"5.138,1,25,16777215,1638106819,1,ef75d466,58204157045790720",哈哈哈哈哈,Hahahahaha
147496833,,,"5.349,5,25,13369971,1647914258,1,534f431e,1013537278347497984",开屏雷击,Open screen lightning strike
147496833,,,"5.811,5,25,16707842,1651316457,1,e4764d92,1042076986971207168",声音阴阴的,Vocal
