url,page_number,commenter_id,date_time,like_count,comment_text_chinese,comment_text_english
https://www.bilibili.com/video/BV13J411V72Y,1,Mr疯癫,2020-01-12 09:14:50,1150,很强，从“躺在寂静中，沦为故事的鬼魅”开始我彻底被拉进这首歌了,"Very strong, I was completely pulled into this song from ""lying in silence, the ghost charm of the story""."
https://www.bilibili.com/video/BV13J411V72Y,1,Munyong,2020-01-24 09:02:37,860,SM公司你看到了嘛，赶紧派人把这个填词买了!!!,"SM, do you see it, and quickly send someone to buy this lyrics !!!"
https://www.bilibili.com/video/BV13J411V72Y,1,口嗨大赛第一名,2020-01-10 10:31:46,1164,求宇宙少女的as you wish还有oh my girl的秘密花园,Seeking the AS You Wish of the Universe Girl and the Secret Garden of Oh My Girl
https://www.bilibili.com/video/BV13J411V72Y,1,Mieko零月,2020-01-10 06:19:55,474,我太爱了！这个高音！！！把我的币都榨干了你！,I love it so much!This treble!IntersectionIntersectionSqueeze all my currency!
https://www.bilibili.com/video/BV13J411V72Y,1,七月十五月儿圆,2020-01-11 10:21:33,438,小心了 别被某土音的看到 第二天变土嗨版本,Be careful not to be seen by a certain soil.
https://www.bilibili.com/video/BV13J411V72Y,1,啾旻,2020-01-10 06:59:54,400,许愿捕梦网piri 真的很棒一歌tvt,Wish Wish Catcher Piri is really awesome TVT
https://www.bilibili.com/video/BV13J411V72Y,1,Pipooo,2020-01-11 01:52:57,217,"这异类的同类[tv_流泪][tv_流泪][tv_流泪]太戳我了
唱的也好好啊这个高音太厉害了吧","The similar kind of this alien [TV_ tears] [tv_ 泪 这] [TV_ 泪 泪] too poke to me
The singing is well, this treble is too powerful, right?"
https://www.bilibili.com/video/BV13J411V72Y,1,肉食阿姨,2020-02-04 04:36:08,196,神经病过来的，真是极与极的震撼哈哈哈哈哈哈,The neuropathy is really shocking hahahahahahaha
https://www.bilibili.com/video/BV13J411V72Y,3,守护最可爱的阳阳,2020-01-14 06:30:48,42,这种头动麦克风不懂的歌手已经不多了[tv_doge],There are not many singers who do n’t understand this kind of head -mounted microphone [TV_doge]
https://www.bilibili.com/video/BV13J411V72Y,3,花已开好的皇冠海,2020-02-04 07:00:01,148,哈哈哈，我刚从一个神经病那里过来[喜极而泣][喜极而泣][喜极而泣],"Hahaha, I just came from a neuropathy [喜 哈 哈] [喜 哈] [喜 哈 哈]"
https://www.bilibili.com/video/BV13J411V72Y,3,昆塔斯啤啤,2020-01-11 23:49:45,52,求翻唱blackpink 的really[tv_点赞],Seeking cover Blackpink's Really [TV_ 求]
https://www.bilibili.com/video/BV13J411V72Y,3,西瓜汁吸獭,2020-01-10 14:52:24,120,我还蛮好奇 G7的you calling my name如果有中文版会怎样,"I am quite curious about G7's you calling my name, what will happen if there is a Chinese version?"
https://www.bilibili.com/video/BV13J411V72Y,3,就爱吃餐包,2020-01-10 20:20:41,40,求妈妈木的4x4ever！！！,Ask Mom's 4X4EVER!IntersectionIntersection
https://www.bilibili.com/video/BV13J411V72Y,3,南藍自语,2020-01-10 10:10:28,151,希望小姐姐能唱这首，申请曲(Feat. SUGA of BTS)[tv_可爱][tv_可爱][tv_可爱],"I hope that Miss Sister can sing this song, the application song"
https://www.bilibili.com/video/BV13J411V72Y,3,请输入新昵称abcd,2022-02-04 09:54:50,33,还是中国的编曲不行啊，哪有什么母语羞耻,"It's still not good for China's arrangement, how can there be a mother tongue ashamed?"
https://www.bilibili.com/video/BV13J411V72Y,3,天光F,2020-01-12 10:35:56,90,建议司马买您的填词,It is recommended that Sima buy your lyrics
https://www.bilibili.com/video/BV13J411V72Y,3,大艺术家毕加索,2020-01-10 08:49:48,50,想听iu的blueming！！！！！,Want to listen to IU's blueming!IntersectionIntersectionIntersectionIntersection
https://www.bilibili.com/video/BV13J411V72Y,3,狐狸是个小怪物,2020-01-10 23:11:50,104,墙裂希望上传网易云  发现这个宝藏女孩的歌❤️ 太爱辽 妈耶,Wall crack hopes to upload NetEase Cloud to discover the song of this treasure girl ❤️ Too love Liao Momye
https://www.bilibili.com/video/BV13J411V72Y,3,账号已注销,2020-01-19 07:07:57,29,“躺在寂静中沦为故事的鬼魅” 👍👍,"""Lying in silence and becoming a ghost of the story"" 👍👍"
https://www.bilibili.com/video/BV13J411V72Y,3,许世安啊,2020-01-10 07:34:53,117,表白木子姐姐，下首可以求iu的Blueming吗？[微笑][微笑],"Sister Muzi, can I find the BlueMing of IU?[Smile] [Smile]"
https://www.bilibili.com/video/BV13J411V72Y,3,重生之来世我是张元英,2020-01-14 00:10:51,27,下次可出izone的la vie in rose 吗？真的超好听的,Can I come out of the LA VIE in Rose next time?Really nice
https://www.bilibili.com/video/BV13J411V72Y,3,账号已注销,2021-01-31 10:23:06,75,。。这首真的算是up巅峰了。填词还是自己慢慢雕琢吧。我真的觉得其他人写的不太行。我不知道是不是会写词的人相互看就只能看到优点。作为一个观众，虽然我不懂写词等等。但那些不优秀的作品我就很容易找出很多很多很多的缺点。我确实不太好意思在那些合作视频底下做太多的批评。希望up不要被速度，流量，或者说其他人的投稿而束缚了吧。。我只能说合作的有几个视频尬得我想跳楼,"EssenceEssenceThis song is really the pinnacle of UP.If you write lyrics, let's carve it yourself.I really feel that others are not writing.I don't know if people who can write words can only see the advantages when they look at each other.As an audience, although I don't understand words and so on.But it is easy for those unique works to find a lot of shortcomings.I am really not very embarrassed to make too many criticism under those cooperative videos.I hope UP will not be restrained by speed, traffic, or other people's submission.EssenceI can only say that there are a few videos in cooperation so embarrassed I want to jump off the building"
https://www.bilibili.com/video/BV13J411V72Y,3,Charles爱养猫,2020-01-10 13:47:45,30,求IU的love poem 啊！！,Seeking IU's Love Poem!Intersection
https://www.bilibili.com/video/BV13J411V72Y,3,孟逸月xi,2020-01-11 18:05:39,93,以前那些韩国K POP的歌曲的中文翻译之所以不好听，不一定是翻译的锅。还有一个原因是要考虑他（她）们的发音问题，中国人唱中文当然没问题，但人家不是啊！ps：这其实也是一个诚不诚意的问题，公司和“成员”只想捞钱不顾一切的话，歌曲质量自然也就那样了，反之则是另一种情况！pps：我没有拉踩哪一家的意思，具体情况你们自己心里清楚就行了，就不要说出来了！ppps：我很怂的，看到了我会善用可以用的那些功能的！！！,"In the past, the Chinese translation of Chinese KPOP songs was not good, which was not necessarily a translated pot.Another reason is that they have to consider the pronunciation of their or her. Of course, the Chinese sing in Chinese, but they are not!PS: This is actually a question of sincerity. If the company and ""members"" just want to make money, the quality of the song is naturally like that, otherwise it is another situation!PPS: I didn't mean to step on, you just know the situation, just don't say it!PPPS: I am very persuaded, and I see those functions I can use well!IntersectionIntersection"
https://www.bilibili.com/video/BV13J411V72Y,3,AXI希,2020-02-07 06:15:38,25,几年前要是有up 防弹也不至于找方文山泡茶,"A few years ago, if there were Blind Bulletproof, it would not find Fangwen Mountain for making tea"
https://www.bilibili.com/video/BV13J411V72Y,3,小边儿是我的最爱,2020-01-10 07:30:48,105,姐姐想听blueming！！,My sister wants to listen to Blueming!Intersection
https://www.bilibili.com/video/BV13J411V72Y,3,你相信光吗之奥特曼,2020-01-23 02:52:52,29,姐姐姐姐！！！！能不能求一首EXO的24/7！！！！！！,Sister and sister!IntersectionIntersectionIntersectionCan you find an EXO 24/7!IntersectionIntersectionIntersectionIntersectionIntersection
https://www.bilibili.com/video/BV13J411V72Y,3,最讨厌黄瓜,2020-01-10 21:38:03,73,建议投到油管！[大哭][喜欢],It is recommended to invest in the oil pipe![Cry] [Like]
https://www.bilibili.com/video/BV13J411V72Y,4,线条修苟,2021-12-01 00:37:14,24,说明内娱要有这种pop风，首先编曲最重要其次中国人非常注意歌词押韵，歌词也重要，最后唱功也不能拉胯，但现在爱豆一个没占到,"It shows that internal entertainment must have this kind of POP style. First of all, the most importantly arranged. Secondly, the Chinese people pay attention to the rhyme of lyrics. The lyrics are also important. In the end"
https://www.bilibili.com/video/BV13J411V72Y,4,白の酒酒酒,2020-02-03 12:21:29,24,从神经病过来的[微笑],[Smile] from neuropathy [Smile]
https://www.bilibili.com/video/BV13J411V72Y,4,账号已注销,2020-01-18 00:30:03,57,宝贝！泰妍的《I》你喜欢吗！,"baby!Do you like Taeyeon's ""I""!"
https://www.bilibili.com/video/BV13J411V72Y,4,狭路月光,2020-01-11 00:45:26,57,填词绝了！！可以求一个Younha的winter flower（feat.RM）吗！,I have to write lyrics!IntersectionCan you find a Younha's Winter Flower (Feat.rm)!
https://www.bilibili.com/video/BV13J411V72Y,4,机灵有神的慧z,2020-02-05 09:42:54,19,哈哈哈哈哈刚刚听了中文直译的过来 感觉被骂了哈哈哈哈哈哈哈 现在来听小姐姐唱的真的很好听啊 希望还可以填词一下皮卡布,Hahahahaha just heard the Chinese literal translation and felt scolded hahahahahahahaha now to listen to the younger sister's singing really good. I hope I can write a lyrics
https://www.bilibili.com/video/BV13J411V72Y,4,1DAYDREAM1,2020-01-15 10:31:43,50,up考虑翻唱泰妍的spark吗,UP consider covering Taeyeon's spark?
https://www.bilibili.com/video/BV13J411V72Y,4,一杯普通可乐,2020-02-04 12:38:38,18,我从神经病来的[捂脸],I came from neuropathy [cover your face]
https://www.bilibili.com/video/BV13J411V72Y,4,for_inlove,2020-02-03 23:53:33,44,小姐姐，你知道刚才有个人一直神经病神经病地唱吗…听完小姐姐唱的，我的耳朵被净化了[tv_色]词和音，都太完美了,"Miss, do you know that someone has been singing in neuropathy just now ... After listening to the sang of the younger sister, my ears have been purified [TV_ color] words and sounds."
https://www.bilibili.com/video/BV13J411V72Y,4,咩嘢来噶,2022-07-31 12:02:05,18,卧槽大晚上的看完了up主的作品真的绝了[跪了]Kpop吸引我的原因就是因为旋律带感 让人印象深刻 我很少会记歌词 但是up的词真的会让人有意境感 这语言功底也太深厚了[跪了]佩服啊！要是国内可以多些这种优秀的作词人就好了,"After reading the work of the UP master at night, the reason for the master of the Lord is really absolutely [Kneel] KPOP attracts me because the melody feels impressive.I feel that this language skills are too deep [Kneeling] Admire!It would be fine if there are more such excellent lyricists in China"
https://www.bilibili.com/video/BV13J411V72Y,4,想要成为快乐版potato,2020-04-11 23:12:38,43,physco没有活动太太太太意难平了，我真的追星这么多年了，第一次感觉这么这么意难平了，physco歌曲好听大众但又很独特，mv好看概念高级，妆容服装都绝美，但是没有活动，有活动的话绝对不夸张，rv绝对爆的不能再爆，之前就很有名气厚积薄发，最差最后一击，太可惜了导致我一听这歌感觉都变复杂了很多，sbs死了。wendy太可怜了，漂亮姐姐被人坑。,"PHYSCO has no event, my wife is too difficult, I really have been chasing stars for so many years. For the first time, I feel so difficult to flatten. Physco songs are nice to popular but very unique. The MV has a high -quality concept, and the makeup and clothing are all beautiful, but the makeup and clothing are beautiful, but the makeup and clothing are beautiful, but the makeup and clothing are beautiful, but the makeup and clothing are beautiful, but the makeup and clothing are beautiful, but the makeup and clothing are beautiful. HoweverIf there is no activity, it is absolutely exaggerated if there is activities. The RV must not explode anymore. Before that, it was very famous and the worst. The worst last blow. Unfortunately, I heard that this song felt that it felt a lot more complicated. SBS died.EssenceWendy is so pitiful that the beautiful sister is pitted."
https://www.bilibili.com/video/BV13J411V72Y,4,彤兔子z,2021-02-05 09:13:33,43,小声bb：中国男团威神v的歌填词都很不错[doge]，所以不是没有好的作词家，只是部分内娱的团懒得找好的作词家，没有认真对待这件事。,Whispered BB: The Chinese Men's Men's Viachen V's songs are very good.
https://www.bilibili.com/video/BV13J411V72Y,4,过7的芝士味少女,2020-01-13 12:22:19,17,每次唱到feeling like....我就想到巴比龙[doge][doge],Every time I sing Feeling Like ... I thought of Barbilon [Doge] [Doge]
https://www.bilibili.com/video/BV13J411V72Y,4,DemonFaust,2020-01-11 23:13:26,64,原版歌词其实更加符合疯子或者说疯狂的情绪状态下第一人称的叙述和口吻。这个中文填词文采很好，但是过于文艺化了，根本不像原版里面那种相互伤害相互拥抱的感觉和psycho更加匹配。,"The original lyrics are actually more in line with the first -person narrative and tone in the madman or crazy emotional state.This Chinese lyrics are very good, but it is too literary. It is not like the feeling of mutual damage to each other in the original version that matches Psycho."
https://www.bilibili.com/video/BV13J411V72Y,4,黄鸭初击111,2020-01-11 13:49:01,17,不是我吹，我唱的就比她好，诶，，，等等，，你抢我键盘干什么？？没键盘怎么唱歌？？,"It's not that I blow, I sing better than her, ah ,,, wait, what do you do to grab my keyboard?IntersectionHow to sing without a keyboard?Intersection"
https://www.bilibili.com/video/BV13J411V72Y,4,-臭屁小也yeee-,2020-01-10 06:01:36,17,第二呀！！！疯狂为疯婆娘打call！！！,Second!IntersectionIntersectionCall crazy!IntersectionIntersection
https://www.bilibili.com/video/BV13J411V72Y,4,MyLayBaek,2020-01-10 23:52:49,48,超级好听！！填词超棒！！能不能正式出歌！！希望up可以继续把作品做的更好！！红贝贝其实有很多歌填中文词也会很好听！！希望可以出！！,"Super nice!IntersectionThe lyrics are superb!IntersectionCan you officially sing!IntersectionI hope UP can continue to make the work better!IntersectionIn fact, there are a lot of Chinese words in Hong Beibei to fill in Chinese words!IntersectionHope to come out!Intersection"
https://www.bilibili.com/video/BV13J411V72Y,4,一朵伞伞,2020-01-10 06:12:41,22,表白小姐姐！！！,Miss Sister!IntersectionIntersection
https://www.bilibili.com/video/BV13J411V72Y,4,珑裴面苞秀海孙采柳婷,2020-03-31 19:39:15,48,"韩文歌词直接翻译成中文后根本没法唱出来，要润色成符合韵律的词，你翻唱的中文歌词真不错，简直就是原版中文歌，还不失去原有要表达的意思，同时增加了中国歌词的含蓄感。日韩西化严重，很多歌词过于直白，如函数的hot，直译过来是啥样大家都知道。
如原曲的一段歌词直译为“我们的关系真的很奇怪”中文润色后变成“躺在寂静中，沦为故事的鬼魅”。
如原曲“像以后不会见面一样争吵，然后形影不离，完全无法理解一点也不好笑”，中文润色后变成“那些破碎的记忆在翻涌，宣告着有恃无恐，当快了加重，再刺破伤口”
看起来内容变了，其实意思没变，中文词对具体的描写比较抽象，对抽象的描写更加深邃，据我不一定正确的认知，世界上能够描写抽象的语言是不是只有中文？
我不是说韩文的词不好，那是相对于韩国人而言的，我的[爱心]小珑珑[爱心]也会写词，并且写的不错[喜欢]，我个人觉得韩文歌词，更多是依靠作家此时此刻对于曲子的感受，直白的写出来，不知道这么说对不对。
总之，我觉得翻唱和翻唱填词都无可挑剔。
“想对镜子中每个孤独的我说”这句歌词太棒了，这句歌词无疑是最能描述psycho原曲原词的了。","Korean lyrics cannot be sung at all after translationing into Chinese directly. It is necessary to moisturize the color that meets the rhythm. The Chinese lyrics you cover up are really good. It is simply the original Chinese song.Incurrence of implicit.Japan and South Korea are westernized, and many lyrics are too straightforward, such as the rest of the function, everyone knows what it is like to literally translate.
For example, the lyrics of the original song are literally translated into ""our relationship is really strange"" in Chinese.
Like the original song, ""No quarrels like in the future, and then the shadow is inseparable, it is not fun to understand at all"", ""those broken memories are surging after the Chinese lust, it is proclaimed that there is no fear, it is about to worsen, and then pierce the wound.""
It seems that the content has changed, but in fact, the meaning of the Chinese words is relatively abstract, and the description of abstraction is more deeper. According to my do not necessarily correctly understand, is the world that can describe abstract language only Chinese?
I am not saying that Korean words are not good. It is relative to Koreans. My [Love] Xiao Longlong [Love] can also write lyrics, and I write well [like]. I personally think Korean lyrics, even moreMost of them rely on the writer's feelings of the song at this moment, and write it straightforwardly. I don't know if it is right.
In short, I feel that cover and cover writing are impeccable.
""I want to say to every lonely in the mirror."" The lyrics are great, this lyrics are undoubtedly the best description of the original word of Psycho."
https://www.bilibili.com/video/BV13J411V72Y,4,swaancue,2021-08-12 07:33:28,42,谁是从“神经病”来的[妙啊],"Who is from ""neuropathy"" [Miao]"
https://www.bilibili.com/video/BV13J411V72Y,4,起个深沉的网名,2021-08-06 11:12:50,16,有没有发现中文每个句子的结尾和韩语原版是押韵的！！！所以听起来特别舒适！,Have you found the end of each sentence in Chinese and the original Korean version of the rhyme!IntersectionIntersectionSo it sounds very comfortable!
https://www.bilibili.com/video/BV13J411V72Y,5,Neooogotmybackkk,2020-02-04 09:09:28,16,快去sm应聘歌曲中文版作词人,Go to SM to apply for song Chinese version lyricist
https://www.bilibili.com/video/BV13J411V72Y,5,三日天下大魔王,2020-01-26 07:54:30,15,真的好听！这词填的一点尬的地方都没有。。。好自然。建议卖给sm！,Really nice!There is no embarrassment in this word.EssenceEssenceSo natural.It is recommended to sell to SM!
https://www.bilibili.com/video/BV13J411V72Y,5,李彩领指定男友,2020-01-10 22:32:17,18,虽然和mv的意境不一样，但是写得很有感觉，也很符合这首歌的曲调哇！,"Although it is not the same as the mood of MV, it feels very feeling, and it is in line with the tune of this song!"
https://www.bilibili.com/video/BV13J411V72Y,5,岁岁姜和,2022-01-05 05:33:54,14,内娱真的缺好的编曲,Inner entertainment is really lacking of good arranging
https://www.bilibili.com/video/BV13J411V72Y,5,Rainbow会出现,2022-03-23 09:43:33,14,2022了，我还在爱up主的填词，太契合了,"2022, I still love the UP Lord’s lyrics, which is too fit"
https://www.bilibili.com/video/BV13J411V72Y,5,一只可爱鸭-,2020-01-10 10:10:14,17,这是什么神仙up！！填词超绝就算了！！唱的还这么好听！！！一定要彩虹屁吹起来！！！大家快来看看这个神仙姐姐！！！我已经醉在姐姐的声音里了！！！！爱你！！！,What is the immortal up!IntersectionIt's okay to write the lyrics!IntersectionIt's so nice to sing!IntersectionIntersectionBe sure to blow the rainbow fart!IntersectionIntersectionLet's take a look at this fairy sister!IntersectionIntersectionI'm drunk in my sister's voice!IntersectionIntersectionIntersectionLove you!IntersectionIntersection
https://www.bilibili.com/video/BV13J411V72Y,5,aaaaalllllya,2022-02-08 10:29:28,16,个人觉得这是up填的最好的一次词，其他都有些不适合歌曲调子的小瑕疵,"Personally, I think this is the best word filled in UP. Others are not suitable for small flaws that are not suitable for song tunes."
https://www.bilibili.com/video/BV13J411V72Y,5,来自加州的珊迪,2021-12-07 21:24:09,13,也很好听，但是跟我理解的psycho不一样呢。我看mv以为是一首反pua之歌，跟pua男相爱相杀最终同归于尽的决绝感。这个有种黑天鹅电影里，精神失常，最终与自己的暗面和解的感觉。,"It sounds good, but it is different from Psycho I understand.I think the MV thought it was a song of anti -PUA, and loved to kill with PUA men and finally felt at the end.There is a feeling of mental disorders in this kind of black swan movie, and eventually feels the feeling of reconciliation with myself."
https://www.bilibili.com/video/BV13J411V72Y,5,-豆沾盐牛-,2021-04-21 02:49:35,13,po主填了词之后整体感觉都不一样了，原曲red velvet是精神分裂被副人格占据身体放弃治疗的感觉，po主唱的是精神分裂遇到了另外一个精神分裂相互治愈的感觉（太难得这异类的同类）,"After the PO master fills the word, the overall feeling is different. The original song Red Velvet is the feeling of giving up the treatment by schizophrenia and the body of the body.Similar species)"
https://www.bilibili.com/video/BV13J411V72Y,5,椿酿牌关东煮,2023-01-04 00:23:52,1,@Jessiiiiiiii_ 绝了,@Jessiiiiiii_
https://www.bilibili.com/video/BV13J411V72Y,5,-豆沾盐牛-,2021-04-21 19:44:58,12,原曲是精神分裂被副人格侵蚀身体的感觉，这里像是两个精神分裂相遇互相治愈[doge][OK],The original song is the feeling of schizophrenia that is eroded by the sub -personality. It is like two schizophrenia encounters to cure each other [doge] [ok]
https://www.bilibili.com/video/BV13J411V72Y,5,仙贤ing,2020-02-12 02:18:22,12,我一直以为是中文不适合kpop，我错了[笑哭],"I always thought that Chinese is not suitable for KPOP, I was wrong [laughs and cry]"
https://www.bilibili.com/video/BV13J411V72Y,5,姜拿铁,2021-11-29 09:57:35,11,看完yes or yes刷到这个，原来当年看到这么惊艳的psycho也是同一个up！厉害！,"After watching yes or yes, it turned out that I saw such a stunning Psycho of that year was the same UP!sharp!"
https://www.bilibili.com/video/BV13J411V72Y,5,Mokiuuu_,2020-01-17 03:52:00,11,连听了up好多首中翻 感觉这首最最最好听 也最像中文歌 没有那种硬翻的尴尬【当然其他的也很棒[支持]】,I even listened to many of the ups and many songs that I feel the best and most like Chinese songs without the embarrassment.
https://www.bilibili.com/video/BV13J411V72Y,5,阿狸不爱吃梨,2020-01-15 21:57:01,11,当快乐加重，再把伤口刺破！这句歌词绝了，太符合psycho的主题了，病娇加分裂，神仙up，爱了爱了，必须三连支持一下,"When happiness worsen, pierce the wound!This lyrics are absolutely absolutely in line with psycho."
https://www.bilibili.com/video/BV13J411V72Y,5,Retay_歪,2020-01-10 20:03:31,17,up考虑出音源嘛！？！,Do you consider the sound source !???
https://www.bilibili.com/video/BV13J411V72Y,5,YoonYul,2021-11-27 00:07:10,10,其实psycho本身的歌词也很好，是难得不错的韩文歌词,"In fact, Psycho's own lyrics are also very good. It is a rare and good Korean lyrics"
https://www.bilibili.com/video/BV13J411V72Y,5,一只健康,2021-03-21 08:57:25,10,听了阿婆这么多翻唱，还是psycho最好,"After listening to Grandma so many cover, Psycho is the best"
https://www.bilibili.com/video/BV13J411V72Y,5,xxxibzh,2020-07-07 12:26:07,10,官方都不一定能填这么棒的词,The official may not be able to fill in such a great word
https://www.bilibili.com/video/BV13J411V72Y,5,你也是小蓝的好朋友吗,2020-02-24 05:35:10,9,填词好不用出道啊…当个制作人不好吗？赚钱多还有版权费 当爱豆累死累活的 不用什么有才华的人都出道的[疑惑],"Don't make your debut if you write lyrics ... Isn't it good to be a producer?There is a lot of money and copyright fee. When Aidou is exhausted, no talented people do not have talented people. [Doubt]"
https://www.bilibili.com/video/BV13J411V72Y,6,Ray瑞吉,2020-02-07 07:02:45,9,刚看完中文直译的，来这里清醒一下[喜极而泣],"Just after reading the literal translation of Chinese, come here to wake up [喜 刚 刚]"
https://www.bilibili.com/video/BV13J411V72Y,6,齐司礼小尾巴,2022-04-23 01:12:45,9,跪了这个词填的太神了,Kneeling is too godly
https://www.bilibili.com/video/BV13J411V72Y,6,西瓜奶冻糕,2022-10-10 10:01:28,11,原版我还觉得还行的程度，但是中文版这版翻唱感觉绝了,"I still think the original version is okay, but the Chinese version of this cover feels bad"
https://www.bilibili.com/video/BV13J411V72Y,6,香甜美味蟹黄堡,2022-01-05 00:33:48,8,我的妈呀 太难得这异类的同类  像对镜子中每个孤独的我说 这几句好绝啊 ！！！！！,My mother is so rare that this alien is like each lonely in the mirror. I say these a few words!IntersectionIntersectionIntersectionIntersection
https://www.bilibili.com/video/BV13J411V72Y,6,早晨啊咁多位,2021-08-19 07:35:04,8,灵魂失重失控太绝了吧,"The soul is bad and out of control, right?"
https://www.bilibili.com/video/BV13J411V72Y,6,ziv吃饱了的小仙女,2020-02-21 10:20:30,8,真的编去特别好，但再看看国内，都是清一色的抒情歌，真的都听腻了，经常看见许都韩国组合开世界巡演，但再看看国内，真希望国内音乐人眼光放高点，我觉得国内填词好的真的有很多人，希望有一天会不止有韩流，也会有国流,"It ’s really good to edit, but look at the domestic lyrical songs in China. It’ s really tired. I often see the Xu Du South Korea ’s group conducting a world tour, but look at the domestic musicians.At a high point, I think there are really many people in the country. I hope that one day there will be more than the Korean flow, but also the national flow."
https://www.bilibili.com/video/BV13J411V72Y,6,-出門左轉-,2020-01-27 11:08:52,8,方文山都哭了,Fang Wenshan cried
https://www.bilibili.com/video/BV13J411V72Y,6,wind-bless,2020-01-26 09:40:32,8,这个填词真的nb 可以吊打国内pop风了,This lyrics can really hang the domestic POP wind
